customer_id,churn_probability,churn_prediction,actual_churn,customer_value,risk_tier,priority_score,revenue_at_risk,recoverable_revenue,net_benefit,wealth_tier,recommended_action
136624,0.0,0,0,0.4435,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136625,0.0,0,0,0.4189,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136626,0.0,0,0,0.5391,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136627,0.0001,0,0,0.3538,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
136628,0.0252,0,0,0.395,Low,0.01,352.0,106.0,106.0,Standard,Standard retention nurture
136629,0.0015,0,0,0.2119,Low,0.0003,11.0,3.0,3.0,Basic,Standard retention nurture
136630,0.0,0,0,0.4302,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136631,0.0,0,0,0.7385,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136632,1.0,1,1,0.1496,Critical,0.1496,5547.0,1664.0,1164.0,Basic,Relationship manager follow-up
136633,0.0,0,0,0.2715,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136634,0.0,0,0,0.6543,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136635,0.0038,0,0,0.1826,Low,0.0007,22.0,7.0,7.0,Basic,Standard retention nurture
136636,0.0,0,0,0.2677,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136637,0.0,0,0,0.2763,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136638,0.0006,0,0,0.2051,Low,0.0001,5.0,2.0,2.0,Basic,Standard retention nurture
136639,0.0,0,0,0.2827,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136640,0.008,0,0,0.4189,Low,0.0034,172.0,52.0,52.0,Standard,Standard retention nurture
136641,0.0,0,0,0.393,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136642,0.0,0,0,0.2247,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136643,0.0004,0,0,0.3459,Low,0.0001,3.0,1.0,1.0,Standard,Standard retention nurture
136644,0.0,0,0,0.1895,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136645,0.0,0,0,0.4458,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136646,0.0002,0,0,0.7181,Low,0.0001,7.0,2.0,2.0,Premium,Standard retention nurture
136647,0.9973,1,1,0.1818,Critical,0.1813,3218.0,965.0,465.0,Basic,Relationship manager follow-up
136648,0.0,0,0,0.331,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136649,0.9969,1,1,0.1081,Critical,0.1078,2482.0,745.0,245.0,Basic,Relationship manager follow-up
136650,0.0003,0,0,0.2745,Low,0.0001,1.0,0.0,0.0,Standard,Standard retention nurture
136651,0.0,0,0,0.55,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136652,0.0427,0,0,0.2409,Low,0.0103,442.0,133.0,133.0,Basic,Standard retention nurture
136653,0.9535,1,1,0.1878,Critical,0.1791,7800.0,2340.0,1840.0,Basic,Relationship manager follow-up
136654,0.0,0,0,0.4623,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136655,0.0,0,0,0.5309,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136656,0.0017,0,0,0.1606,Low,0.0003,11.0,3.0,3.0,Basic,Standard retention nurture
136657,0.0,0,0,0.2833,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136658,0.9993,1,1,0.2853,Critical,0.2851,12321.0,3696.0,3196.0,Standard,Relationship manager follow-up
136659,0.0002,0,0,0.1884,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136660,0.0,0,0,0.4408,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136661,0.0067,0,0,0.3329,Low,0.0022,67.0,20.0,20.0,Standard,Standard retention nurture
136662,0.0,0,0,0.331,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136663,0.0,0,0,0.7326,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136664,0.0009,0,0,0.2637,Low,0.0002,12.0,4.0,4.0,Standard,Standard retention nurture
136665,0.0004,0,0,0.1854,Low,0.0001,2.0,1.0,1.0,Basic,Standard retention nurture
136666,0.0,0,0,0.2174,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136667,0.0,0,0,0.1719,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136668,0.0,0,0,0.1703,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136669,0.0,0,0,0.7689,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136670,0.0,0,0,0.781,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136671,0.0,0,0,0.6114,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136672,0.0189,0,0,0.3513,Low,0.0066,159.0,48.0,48.0,Standard,Standard retention nurture
136673,0.0,0,0,0.4528,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136674,0.0,0,0,0.1788,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136675,1.0,1,1,0.271,Critical,0.271,4673.0,1402.0,902.0,Standard,Relationship manager follow-up
136676,0.0001,0,0,0.4856,Low,0.0,2.0,1.0,1.0,Standard,Standard retention nurture
136677,0.0001,0,0,0.7531,Low,0.0001,3.0,1.0,1.0,Elite,Standard retention nurture
136678,0.0,0,0,0.4359,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136679,0.0,0,0,0.7616,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136680,0.0,0,0,0.5074,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136681,0.0,0,0,0.5002,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136682,0.0,0,0,0.5948,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136683,0.0017,0,0,0.4557,Low,0.0008,30.0,9.0,9.0,Standard,Standard retention nurture
136684,0.0,0,0,0.3171,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136685,0.0,0,0,0.772,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136686,0.0006,0,0,0.3574,Low,0.0002,11.0,3.0,3.0,Standard,Standard retention nurture
136687,0.0,0,0,0.4293,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136688,0.0002,0,0,0.2608,Low,0.0001,1.0,0.0,0.0,Standard,Standard retention nurture
136689,0.9996,1,1,0.1037,Critical,0.1037,2908.0,872.0,372.0,Basic,Relationship manager follow-up
136690,0.0,0,0,0.2494,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136691,0.0221,0,0,0.1401,Low,0.0031,156.0,47.0,47.0,Basic,Standard retention nurture
136692,0.0001,0,0,0.6861,Low,0.0001,3.0,1.0,1.0,Premium,Standard retention nurture
136693,0.0,0,0,0.5468,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136694,0.0006,0,0,0.3832,Low,0.0002,9.0,3.0,3.0,Standard,Standard retention nurture
136695,0.0248,0,0,0.0794,Low,0.002,55.0,16.0,16.0,Basic,Standard retention nurture
136696,0.0001,0,0,0.4982,Low,0.0,2.0,1.0,1.0,Standard,Standard retention nurture
136697,0.0,0,0,0.3854,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136698,0.0,0,0,0.2685,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136699,0.0,0,0,0.3393,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136700,1.0,1,1,0.2938,Critical,0.2938,10220.0,3066.0,2566.0,Standard,Relationship manager follow-up
136701,0.0044,0,0,0.3301,Low,0.0015,61.0,18.0,18.0,Standard,Standard retention nurture
136702,0.0025,0,0,0.3477,Low,0.0009,20.0,6.0,6.0,Standard,Standard retention nurture
136703,0.0,0,0,0.1722,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136704,0.0,0,0,0.3692,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136705,0.0,0,0,0.292,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136706,0.0,0,0,0.2278,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136707,0.0,0,0,0.5646,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136708,0.0,0,0,0.2275,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136709,0.0049,0,0,0.2888,Low,0.0014,47.0,14.0,14.0,Standard,Standard retention nurture
136710,0.0016,0,0,0.1618,Low,0.0003,11.0,3.0,3.0,Basic,Standard retention nurture
136711,0.9883,1,1,0.1473,Critical,0.1456,3788.0,1136.0,636.0,Basic,Relationship manager follow-up
136712,0.0,0,0,0.5632,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136713,0.0,0,0,0.3213,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136714,0.0067,0,0,0.7725,Low,0.0052,223.0,67.0,67.0,Elite,Standard retention nurture
136715,0.0,0,0,0.2076,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136716,0.0,0,0,0.4857,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136717,0.9817,1,1,0.2675,Critical,0.2626,11713.0,3514.0,3014.0,Standard,Relationship manager follow-up
136718,0.0001,0,0,0.3177,Low,0.0,2.0,1.0,1.0,Standard,Standard retention nurture
136719,0.0,0,0,0.2829,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136720,0.0,0,0,0.4726,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136721,0.0045,0,0,0.2639,Low,0.0012,57.0,17.0,17.0,Standard,Standard retention nurture
136722,0.0,0,0,0.3089,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136723,0.0,0,0,0.2485,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136724,0.0041,0,0,0.4086,Low,0.0017,46.0,14.0,14.0,Standard,Standard retention nurture
136725,0.9906,1,1,0.3707,Critical,0.3672,12519.0,3756.0,3256.0,Standard,Relationship manager follow-up
136726,1.0,1,1,0.11,Critical,0.11,1256.0,377.0,-123.0,Basic,Relationship manager follow-up
136727,0.0,0,0,0.1486,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136728,0.0351,0,0,0.6188,Low,0.0217,967.0,290.0,290.0,Premium,Standard retention nurture
136729,0.0,0,0,0.3057,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136730,0.0,0,0,0.2984,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136731,0.0025,0,0,0.5159,Low,0.0013,46.0,14.0,14.0,Premium,Standard retention nurture
136732,0.0001,0,0,0.3036,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
136733,1.0,1,1,0.3423,Critical,0.3423,14222.0,4267.0,3767.0,Standard,Relationship manager follow-up
136734,0.0,0,0,0.3948,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136735,0.0,0,0,0.3445,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136736,0.0,0,0,0.2105,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136737,0.1127,1,0,0.4153,Low,0.0468,2013.0,604.0,104.0,Standard,Relationship manager follow-up
136738,0.0437,0,0,0.651,Low,0.0284,1075.0,322.0,322.0,Premium,Standard retention nurture
136739,0.0,0,0,0.5989,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136740,0.0,0,0,0.6279,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136741,0.0001,0,0,0.7358,Low,0.0001,3.0,1.0,1.0,Premium,Standard retention nurture
136742,0.0,0,0,0.4447,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136743,0.0,0,0,0.1822,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136744,0.0,0,0,0.2231,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136745,0.0,0,0,0.2703,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136746,0.9999,1,1,0.1492,Critical,0.1492,3874.0,1162.0,662.0,Basic,Relationship manager follow-up
136747,0.0,0,0,0.3003,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136748,0.9959,1,1,0.2292,Critical,0.2283,9442.0,2833.0,2333.0,Basic,Relationship manager follow-up
136749,0.0,0,0,0.4714,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136750,1.0,1,1,0.0487,Critical,0.0487,3265.0,980.0,480.0,Basic,Relationship manager follow-up
136751,1.0,1,1,0.274,Critical,0.274,9764.0,2929.0,2429.0,Standard,Relationship manager follow-up
136752,0.0,0,0,0.357,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136753,0.0,0,0,0.292,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136754,0.0,0,0,0.4065,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136755,0.0,0,0,0.7995,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136756,0.0,0,0,0.4642,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136757,0.0,0,0,0.2109,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136758,0.0,0,0,0.188,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136759,0.0,0,0,0.2968,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136760,0.0086,0,0,0.2557,Low,0.0022,100.0,30.0,30.0,Standard,Standard retention nurture
136761,0.0002,0,0,0.7109,Low,0.0001,7.0,2.0,2.0,Premium,Standard retention nurture
136762,0.0,0,0,0.4976,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136763,0.0,0,0,0.5742,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136764,0.0029,0,0,0.5403,Low,0.0016,70.0,21.0,21.0,Premium,Standard retention nurture
136765,0.9984,1,1,0.1863,Critical,0.186,2896.0,869.0,369.0,Basic,Relationship manager follow-up
136766,0.0,0,0,0.2453,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136767,0.9997,1,1,0.3483,Critical,0.3482,9119.0,2736.0,2236.0,Standard,Relationship manager follow-up
136768,0.9967,1,1,0.2361,Critical,0.2353,7803.0,2341.0,1841.0,Basic,Relationship manager follow-up
136769,0.0,0,0,0.4291,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136770,0.0,0,0,0.3124,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136771,0.0001,0,0,0.2696,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
136772,0.0005,0,0,0.1205,Low,0.0001,2.0,1.0,1.0,Basic,Standard retention nurture
136773,0.0,0,0,0.2652,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136774,0.0089,0,0,0.3893,Low,0.0035,110.0,33.0,33.0,Standard,Standard retention nurture
136775,0.0,0,0,0.5098,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136776,0.0001,0,0,0.2966,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
136777,0.0,0,0,0.3443,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136778,0.0,0,0,0.9451,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136779,0.0,0,0,0.4732,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136780,0.0,0,0,0.3121,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136781,0.018,0,0,0.1291,Low,0.0023,80.0,24.0,24.0,Basic,Standard retention nurture
136782,0.0,0,0,0.248,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136783,0.0,0,0,0.4197,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136784,0.0,0,0,0.6965,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136785,0.0012,0,0,0.2019,Low,0.0002,10.0,3.0,3.0,Basic,Standard retention nurture
136786,0.0,0,0,0.2716,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136787,0.0,0,0,0.3218,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136788,0.0,0,0,0.8748,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136789,0.0,0,0,0.6896,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136790,0.0001,0,0,0.1773,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136791,0.0,0,0,0.2675,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136792,0.0,0,0,0.4888,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136793,0.0,0,0,0.2425,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136794,0.0,0,0,0.2057,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136795,0.0,0,0,0.4084,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136796,0.9837,1,1,0.7712,Critical,0.7586,35977.0,10793.0,10293.0,Elite,Relationship manager follow-up
136797,0.999,1,1,0.2147,Critical,0.2145,4738.0,1421.0,921.0,Basic,Relationship manager follow-up
136798,0.0,0,0,0.5385,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136799,0.0,0,0,0.5026,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136800,0.0,0,0,0.7663,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136801,0.0068,0,0,0.2752,Low,0.0019,19.0,6.0,6.0,Standard,Standard retention nurture
136802,0.1081,0,0,0.1256,Low,0.0136,547.0,164.0,164.0,Basic,Standard retention nurture
136803,0.0334,0,0,0.3786,Low,0.0126,524.0,157.0,157.0,Standard,Standard retention nurture
136804,0.0,0,0,0.454,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136805,0.0001,0,0,0.1897,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136806,0.0,0,0,0.4346,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136807,0.0,0,0,0.4137,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136808,0.0005,0,0,0.2744,Low,0.0001,7.0,2.0,2.0,Standard,Standard retention nurture
136809,0.0,0,0,0.1332,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136810,0.0,0,0,0.4618,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136811,0.0,0,0,0.1493,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136812,0.0,0,0,0.344,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136813,0.0,0,0,0.4964,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136814,0.0092,0,0,0.7666,Low,0.0071,337.0,101.0,101.0,Elite,Standard retention nurture
136815,0.0003,0,0,0.1774,Low,0.0001,2.0,1.0,1.0,Basic,Standard retention nurture
136816,0.0,0,0,0.3576,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136817,0.103,0,0,0.321,Low,0.0331,747.0,224.0,224.0,Standard,Standard retention nurture
136818,0.0002,0,0,0.1384,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136819,0.0,0,0,0.3397,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136820,0.0,0,0,0.5974,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136821,0.0,0,0,0.2248,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136822,0.0,0,0,0.7548,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136823,0.0,0,0,0.5453,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136824,0.0,0,0,0.6074,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136825,0.0006,0,0,0.179,Low,0.0001,3.0,1.0,1.0,Basic,Standard retention nurture
136826,1.0,1,1,0.0638,Critical,0.0638,2019.0,606.0,106.0,Basic,Relationship manager follow-up
136827,0.0,0,0,0.98,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136828,0.0001,0,0,0.1276,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136829,0.009,0,0,0.4846,Low,0.0044,197.0,59.0,59.0,Standard,Standard retention nurture
136830,0.0004,0,0,0.3864,Low,0.0002,5.0,2.0,2.0,Standard,Standard retention nurture
136831,0.9981,1,1,0.5401,Critical,0.5391,19484.0,5845.0,5345.0,Premium,Relationship manager follow-up
136832,1.0,1,1,0.1353,Critical,0.1353,4384.0,1315.0,815.0,Basic,Relationship manager follow-up
136833,0.0,0,0,0.3927,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136834,0.9986,1,1,0.0209,Critical,0.0209,732.0,220.0,-280.0,Basic,Relationship manager follow-up
136835,0.0,0,0,0.3166,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136836,0.0,0,0,0.3836,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136837,0.0309,0,0,0.346,Low,0.0107,174.0,52.0,52.0,Standard,Standard retention nurture
136838,0.0,0,0,0.6839,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136839,0.9996,1,1,0.1199,Critical,0.1199,7177.0,2153.0,1653.0,Basic,Relationship manager follow-up
136840,0.0097,0,0,0.4044,Low,0.0039,128.0,38.0,38.0,Standard,Standard retention nurture
136841,0.0003,0,0,0.7434,Low,0.0002,9.0,3.0,3.0,Premium,Standard retention nurture
136842,0.0002,0,0,0.5591,Low,0.0001,4.0,1.0,1.0,Premium,Standard retention nurture
136843,0.0,0,0,0.5135,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136844,0.0,0,0,0.4765,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136845,0.031,0,0,0.5422,Low,0.0168,848.0,254.0,254.0,Premium,Standard retention nurture
136846,0.0,0,0,0.4756,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136847,0.0001,0,0,0.1692,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136848,0.0,0,0,0.3505,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136849,0.0,0,0,0.1529,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136850,0.001,0,0,0.7365,Low,0.0007,37.0,11.0,11.0,Premium,Standard retention nurture
136851,0.0004,0,0,0.3248,Low,0.0001,6.0,2.0,2.0,Standard,Standard retention nurture
136852,0.0,0,0,0.7621,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
136853,0.0,0,0,0.3192,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136854,0.9998,1,1,0.17,Critical,0.17,5971.0,1791.0,1291.0,Basic,Relationship manager follow-up
136855,0.0,0,0,0.5197,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136856,0.0,0,0,0.3265,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136857,0.0,0,0,0.297,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136858,0.0002,0,0,0.2191,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136859,0.0005,0,0,0.731,Low,0.0004,18.0,5.0,5.0,Premium,Standard retention nurture
136860,0.0001,0,0,0.1982,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136861,0.0002,0,0,0.3976,Low,0.0001,1.0,0.0,0.0,Standard,Standard retention nurture
136862,0.0,0,0,0.5887,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136863,0.9999,1,1,0.1573,Critical,0.1573,1956.0,587.0,87.0,Basic,Relationship manager follow-up
136864,1.0,1,1,0.1316,Critical,0.1316,2204.0,661.0,161.0,Basic,Relationship manager follow-up
136865,0.0,0,0,0.4524,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136866,0.0033,0,0,0.3989,Low,0.0013,58.0,17.0,17.0,Standard,Standard retention nurture
136867,0.0,0,0,0.7056,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136868,0.0,0,0,0.372,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136869,0.0,0,0,0.2035,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136870,0.0001,0,0,0.3766,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
136871,0.9997,1,1,0.1449,Critical,0.1449,4489.0,1347.0,847.0,Basic,Relationship manager follow-up
136872,0.0,0,0,0.366,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136873,0.9999,1,1,0.2975,Critical,0.2975,10043.0,3013.0,2513.0,Standard,Relationship manager follow-up
136874,0.0,0,0,0.5521,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136875,0.9994,1,1,0.1966,Critical,0.1965,2516.0,755.0,255.0,Basic,Relationship manager follow-up
136876,1.0,1,1,0.0997,Critical,0.0997,1989.0,597.0,97.0,Basic,Relationship manager follow-up
136877,0.0,0,0,0.2264,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136878,0.0,0,0,0.4352,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136879,0.0003,0,0,0.2509,Low,0.0001,2.0,1.0,1.0,Standard,Standard retention nurture
136880,0.0001,0,0,0.212,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136881,0.0,0,0,0.4498,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136882,0.0168,0,0,0.2328,Low,0.0039,128.0,38.0,38.0,Basic,Standard retention nurture
136883,0.0,0,0,0.3099,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136884,0.0,0,0,0.3901,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136885,0.0001,0,0,0.1875,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136886,0.0,0,0,0.3757,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136887,0.0,0,0,0.4391,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136888,0.0,0,0,0.3702,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136889,0.2969,1,0,0.0633,Low,0.0188,857.0,257.0,-243.0,Basic,Relationship manager follow-up
136890,0.9999,1,1,0.2326,Critical,0.2326,3298.0,989.0,489.0,Basic,Relationship manager follow-up
136891,0.0,0,0,0.3454,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136892,0.9986,1,1,0.3281,Critical,0.3276,12653.0,3796.0,3296.0,Standard,Relationship manager follow-up
136893,0.0,0,0,0.2473,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136894,0.0,0,0,0.2593,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136895,0.0001,0,0,0.1999,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136896,0.0,0,0,0.6299,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
136897,0.0003,0,0,0.3313,Low,0.0001,3.0,1.0,1.0,Standard,Standard retention nurture
136898,0.0,0,0,0.3788,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136899,0.0001,0,0,0.2139,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
136900,0.0,0,0,0.2091,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136901,0.0,0,0,0.3566,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136902,0.0,0,0,0.3257,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
136903,0.0,0,0,0.1486,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136904,0.0,0,0,0.2265,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
136905,0.0001,0,0,0.1545,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
