customer_id,churn_probability,churn_prediction,actual_churn,customer_value,risk_tier,priority_score,revenue_at_risk,recoverable_revenue,net_benefit,wealth_tier,recommended_action,customer_lifetime_value,intervention_cost,expected_recovery,roi,roi_category
137021,1.0,1,1,0.0411,Critical,0.0411,1320.0,396.0,-104.0,Basic,Relationship manager follow-up,0,500,396.0,-0.21,Negative ROI
137030,0.9998,1,1,0.1507,Critical,0.1507,5342.0,1603.0,1103.0,Basic,Relationship manager follow-up,0,500,1603.0,2.21,Low ROI (0-10x)
137034,0.7936,1,1,0.6152,Critical,0.4882,19785.0,5936.0,5436.0,Premium,Relationship manager follow-up,0,500,5936.0,10.87,Medium ROI (10-50x)
137036,0.9777,1,1,0.4962,Critical,0.4851,15662.0,4699.0,4199.0,Standard,Relationship manager follow-up,0,500,4699.0,8.4,Low ROI (0-10x)
137039,0.9822,1,1,0.3317,Critical,0.3258,9666.0,2900.0,2400.0,Standard,Relationship manager follow-up,0,500,2900.0,4.8,Low ROI (0-10x)
137041,0.6164,1,0,0.5654,High,0.3485,17709.0,5313.0,4813.0,Premium,Relationship manager follow-up,0,500,5313.0,9.63,Low ROI (0-10x)
137045,0.9972,1,1,0.0805,Critical,0.0803,2996.0,899.0,399.0,Basic,Relationship manager follow-up,0,500,899.0,0.8,Low ROI (0-10x)
137050,0.9995,1,1,0.329,Critical,0.3288,14304.0,4291.0,3791.0,Standard,Relationship manager follow-up,0,500,4291.0,7.58,Low ROI (0-10x)
137061,0.8424,1,1,0.8118,Critical,0.6839,30849.0,9255.0,8755.0,Elite,Relationship manager follow-up,0,500,9255.0,17.51,Medium ROI (10-50x)
137085,0.9815,1,1,0.1563,Critical,0.1534,3629.0,1089.0,589.0,Basic,Relationship manager follow-up,0,500,1089.0,1.18,Low ROI (0-10x)
137092,1.0,1,1,0.0944,Critical,0.0944,1206.0,362.0,-138.0,Basic,Relationship manager follow-up,0,500,362.0,-0.28,Negative ROI
137093,0.9999,1,1,0.1631,Critical,0.1631,4729.0,1419.0,919.0,Basic,Relationship manager follow-up,0,500,1419.0,1.84,Low ROI (0-10x)
137106,0.9987,1,1,0.3688,Critical,0.3683,6690.0,2007.0,1507.0,Standard,Relationship manager follow-up,0,500,2007.0,3.01,Low ROI (0-10x)
137108,1.0,1,1,0.2655,Critical,0.2655,4310.0,1293.0,793.0,Standard,Relationship manager follow-up,0,500,1293.0,1.59,Low ROI (0-10x)
137116,0.1165,1,0,0.1435,Low,0.0167,298.0,89.0,-411.0,Basic,Relationship manager follow-up,0,500,89.0,-0.82,Negative ROI
137121,0.8395,1,1,0.5352,Critical,0.4493,20208.0,6062.0,5562.0,Premium,Relationship manager follow-up,0,500,6062.0,11.12,Medium ROI (10-50x)
137147,0.8993,1,1,0.2908,Critical,0.2615,7118.0,2135.0,1635.0,Standard,Relationship manager follow-up,0,500,2135.0,3.27,Low ROI (0-10x)
137164,1.0,1,1,0.2471,Critical,0.2471,9325.0,2798.0,2298.0,Basic,Relationship manager follow-up,0,500,2798.0,4.6,Low ROI (0-10x)
137174,0.9996,1,1,0.266,Critical,0.2659,6509.0,1953.0,1453.0,Standard,Relationship manager follow-up,0,500,1953.0,2.91,Low ROI (0-10x)
137176,0.9985,1,1,0.1631,Critical,0.1629,9521.0,2856.0,2356.0,Basic,Relationship manager follow-up,0,500,2856.0,4.71,Low ROI (0-10x)
137177,0.1273,1,0,0.6573,Low,0.0837,3559.0,1068.0,568.0,Premium,Relationship manager follow-up,0,500,1068.0,1.14,Low ROI (0-10x)
137181,0.9998,1,1,0.2186,Critical,0.2186,8062.0,2419.0,1919.0,Basic,Relationship manager follow-up,0,500,2419.0,3.84,Low ROI (0-10x)
137188,1.0,1,1,0.2453,Critical,0.2453,7275.0,2182.0,1682.0,Basic,Relationship manager follow-up,0,500,2182.0,3.36,Low ROI (0-10x)
137206,0.9076,1,1,0.4329,Critical,0.3929,11928.0,3578.0,3078.0,Standard,Relationship manager follow-up,0,500,3578.0,6.16,Low ROI (0-10x)
137207,0.9979,1,1,0.2595,Critical,0.259,9544.0,2863.0,2363.0,Standard,Relationship manager follow-up,0,500,2863.0,4.73,Low ROI (0-10x)
137208,0.9109,1,1,0.3519,Critical,0.3205,16222.0,4867.0,4367.0,Standard,Relationship manager follow-up,0,500,4867.0,8.73,Low ROI (0-10x)
137217,0.9999,1,1,0.2015,Critical,0.2015,3453.0,1036.0,536.0,Basic,Relationship manager follow-up,0,500,1036.0,1.07,Low ROI (0-10x)
137218,1.0,1,1,0.0904,Critical,0.0904,4308.0,1292.0,792.0,Basic,Relationship manager follow-up,0,500,1292.0,1.58,Low ROI (0-10x)
137220,0.9982,1,1,0.0845,Critical,0.0843,2372.0,712.0,212.0,Basic,Relationship manager follow-up,0,500,712.0,0.42,Low ROI (0-10x)
137224,0.9976,1,1,0.1132,Critical,0.1129,3037.0,911.0,411.0,Basic,Relationship manager follow-up,0,500,911.0,0.82,Low ROI (0-10x)
137227,0.9999,1,1,0.2107,Critical,0.2107,5575.0,1672.0,1172.0,Basic,Relationship manager follow-up,0,500,1672.0,2.34,Low ROI (0-10x)
137229,0.9999,1,1,0.1905,Critical,0.1905,3704.0,1111.0,611.0,Basic,Relationship manager follow-up,0,500,1111.0,1.22,Low ROI (0-10x)
137230,0.9882,1,1,0.2513,Critical,0.2483,5017.0,1505.0,1005.0,Standard,Relationship manager follow-up,0,500,1505.0,2.01,Low ROI (0-10x)
137239,0.9996,1,1,0.1445,Critical,0.1444,3610.0,1083.0,583.0,Basic,Relationship manager follow-up,0,500,1083.0,1.17,Low ROI (0-10x)
137249,0.9987,1,1,0.1706,Critical,0.1704,5348.0,1604.0,1104.0,Basic,Relationship manager follow-up,0,500,1604.0,2.21,Low ROI (0-10x)
137251,1.0,1,1,0.2206,Critical,0.2206,5376.0,1613.0,1113.0,Basic,Relationship manager follow-up,0,500,1613.0,2.23,Low ROI (0-10x)
137252,0.9691,1,1,0.1453,Critical,0.1408,3593.0,1078.0,578.0,Basic,Relationship manager follow-up,0,500,1078.0,1.16,Low ROI (0-10x)
137256,0.9999,1,1,0.0829,Critical,0.0829,2586.0,776.0,276.0,Basic,Relationship manager follow-up,0,500,776.0,0.55,Low ROI (0-10x)
137258,1.0,1,1,0.2594,Critical,0.2594,4835.0,1450.0,950.0,Standard,Relationship manager follow-up,0,500,1450.0,1.9,Low ROI (0-10x)
137259,0.3049,1,0,0.2224,Low,0.0678,2159.0,648.0,148.0,Basic,Relationship manager follow-up,0,500,648.0,0.3,Low ROI (0-10x)
137265,0.7196,1,0,0.26,High,0.1871,8016.0,2405.0,1905.0,Standard,Relationship manager follow-up,0,500,2405.0,3.81,Low ROI (0-10x)
137282,0.9995,1,1,0.2758,Critical,0.2757,9584.0,2875.0,2375.0,Standard,Relationship manager follow-up,0,500,2875.0,4.75,Low ROI (0-10x)
137285,1.0,1,1,0.221,Critical,0.221,8412.0,2524.0,2024.0,Basic,Relationship manager follow-up,0,500,2524.0,4.05,Low ROI (0-10x)
137286,0.9881,1,1,0.5842,Critical,0.5772,22412.0,6724.0,6224.0,Premium,Relationship manager follow-up,0,500,6724.0,12.45,Medium ROI (10-50x)
137294,0.9996,1,1,0.4955,Critical,0.4953,16495.0,4948.0,4448.0,Standard,Relationship manager follow-up,0,500,4948.0,8.9,Low ROI (0-10x)
137295,0.9999,1,1,0.1103,Critical,0.1103,5327.0,1598.0,1098.0,Basic,Relationship manager follow-up,0,500,1598.0,2.2,Low ROI (0-10x)
137298,0.9939,1,1,0.3059,Critical,0.304,11043.0,3313.0,2813.0,Standard,Relationship manager follow-up,0,500,3313.0,5.63,Low ROI (0-10x)
137303,0.9745,1,1,0.4759,Critical,0.4638,21265.0,6380.0,5880.0,Standard,Relationship manager follow-up,0,500,6380.0,11.76,Medium ROI (10-50x)
137308,0.9998,1,1,0.1787,Critical,0.1787,3139.0,942.0,442.0,Basic,Relationship manager follow-up,0,500,942.0,0.88,Low ROI (0-10x)
137313,0.9815,1,1,0.3681,Critical,0.3613,14198.0,4259.0,3759.0,Standard,Relationship manager follow-up,0,500,4259.0,7.52,Low ROI (0-10x)
137317,1.0,1,1,0.139,Critical,0.139,2637.0,791.0,291.0,Basic,Relationship manager follow-up,0,500,791.0,0.58,Low ROI (0-10x)
137321,0.9999,1,1,0.1602,Critical,0.1602,3329.0,999.0,499.0,Basic,Relationship manager follow-up,0,500,999.0,1.0,Low ROI (0-10x)
137326,0.1286,1,0,0.3216,Low,0.0414,1049.0,315.0,-185.0,Standard,Relationship manager follow-up,0,500,315.0,-0.37,Negative ROI
137332,0.9946,1,1,0.1587,Critical,0.1578,3397.0,1019.0,519.0,Basic,Relationship manager follow-up,0,500,1019.0,1.04,Low ROI (0-10x)
137339,0.9992,1,1,0.032,Critical,0.032,1239.0,372.0,-128.0,Basic,Relationship manager follow-up,0,500,372.0,-0.26,Negative ROI
137348,0.9885,1,1,0.4299,Critical,0.425,13299.0,3990.0,3490.0,Standard,Relationship manager follow-up,0,500,3990.0,6.98,Low ROI (0-10x)
137358,0.9977,1,1,0.1514,Critical,0.1511,4838.0,1451.0,951.0,Basic,Relationship manager follow-up,0,500,1451.0,1.9,Low ROI (0-10x)
137361,0.9999,1,1,0.0949,Critical,0.0949,4794.0,1438.0,938.0,Basic,Relationship manager follow-up,0,500,1438.0,1.88,Low ROI (0-10x)
137372,1.0,1,1,0.1675,Critical,0.1675,6586.0,1976.0,1476.0,Basic,Relationship manager follow-up,0,500,1976.0,2.95,Low ROI (0-10x)
137373,0.9987,1,1,0.4368,Critical,0.4362,15515.0,4654.0,4154.0,Standard,Relationship manager follow-up,0,500,4654.0,8.31,Low ROI (0-10x)
137375,0.4936,1,0,0.3648,Medium,0.1801,7017.0,2105.0,1605.0,Standard,Relationship manager follow-up,0,500,2105.0,3.21,Low ROI (0-10x)
137380,0.9981,1,1,0.2903,Critical,0.2897,8550.0,2565.0,2065.0,Standard,Relationship manager follow-up,0,500,2565.0,4.13,Low ROI (0-10x)
137381,0.9892,1,1,0.1987,Critical,0.1966,6525.0,1958.0,1458.0,Basic,Relationship manager follow-up,0,500,1958.0,2.92,Low ROI (0-10x)
137383,1.0,1,1,0.3838,Critical,0.3838,14193.0,4258.0,3758.0,Standard,Relationship manager follow-up,0,500,4258.0,7.52,Low ROI (0-10x)
137384,0.9997,1,1,0.0633,Critical,0.0633,2452.0,736.0,236.0,Basic,Relationship manager follow-up,0,500,736.0,0.47,Low ROI (0-10x)
137390,0.9445,1,1,0.1756,Critical,0.1659,6991.0,2097.0,1597.0,Basic,Relationship manager follow-up,0,500,2097.0,3.19,Low ROI (0-10x)
137397,1.0,1,1,0.1555,Critical,0.1555,1593.0,478.0,-22.0,Basic,Relationship manager follow-up,0,500,478.0,-0.04,Negative ROI
137403,0.9947,1,1,0.1667,Critical,0.1658,5188.0,1556.0,1056.0,Basic,Relationship manager follow-up,0,500,1556.0,2.11,Low ROI (0-10x)
137406,1.0,1,1,0.4125,Critical,0.4125,12095.0,3628.0,3128.0,Standard,Relationship manager follow-up,0,500,3628.0,6.26,Low ROI (0-10x)
137407,0.9999,1,1,0.2464,Critical,0.2464,4591.0,1377.0,877.0,Basic,Relationship manager follow-up,0,500,1377.0,1.75,Low ROI (0-10x)
137409,1.0,1,1,0.4846,Critical,0.4846,16481.0,4944.0,4444.0,Standard,Relationship manager follow-up,0,500,4944.0,8.89,Low ROI (0-10x)
137414,0.9999,1,1,0.1679,Critical,0.1679,6512.0,1954.0,1454.0,Basic,Relationship manager follow-up,0,500,1954.0,2.91,Low ROI (0-10x)
137434,0.9996,1,1,0.1908,Critical,0.1907,7764.0,2329.0,1829.0,Basic,Relationship manager follow-up,0,500,2329.0,3.66,Low ROI (0-10x)
137442,0.8628,1,1,0.511,Critical,0.4409,16348.0,4904.0,4404.0,Premium,Relationship manager follow-up,0,500,4904.0,8.81,Low ROI (0-10x)
137450,0.9997,1,1,0.1641,Critical,0.1641,2121.0,636.0,136.0,Basic,Relationship manager follow-up,0,500,636.0,0.27,Low ROI (0-10x)
137465,1.0,1,1,0.1004,Critical,0.1004,2782.0,835.0,335.0,Basic,Relationship manager follow-up,0,500,835.0,0.67,Low ROI (0-10x)
137468,1.0,1,1,0.0554,Critical,0.0554,2480.0,744.0,244.0,Basic,Relationship manager follow-up,0,500,744.0,0.49,Low ROI (0-10x)
137476,0.9913,1,1,0.0831,Critical,0.0824,1907.0,572.0,72.0,Basic,Relationship manager follow-up,0,500,572.0,0.14,Low ROI (0-10x)
137481,1.0,1,1,0.1078,Critical,0.1078,2721.0,816.0,316.0,Basic,Relationship manager follow-up,0,500,816.0,0.63,Low ROI (0-10x)
137485,1.0,1,1,0.1447,Critical,0.1447,3203.0,961.0,461.0,Basic,Relationship manager follow-up,0,500,961.0,0.92,Low ROI (0-10x)
137489,0.9999,1,1,0.1723,Critical,0.1723,3077.0,923.0,423.0,Basic,Relationship manager follow-up,0,500,923.0,0.85,Low ROI (0-10x)
137495,0.9924,1,1,0.322,Critical,0.3196,11410.0,3423.0,2923.0,Standard,Relationship manager follow-up,0,500,3423.0,5.85,Low ROI (0-10x)
137500,0.996,1,1,0.3344,Critical,0.3331,9972.0,2992.0,2492.0,Standard,Relationship manager follow-up,0,500,2992.0,4.98,Low ROI (0-10x)
137503,0.9999,1,1,0.1075,Critical,0.1075,3431.0,1029.0,529.0,Basic,Relationship manager follow-up,0,500,1029.0,1.06,Low ROI (0-10x)
137507,1.0,1,1,0.1427,Critical,0.1427,4006.0,1202.0,702.0,Basic,Relationship manager follow-up,0,500,1202.0,1.4,Low ROI (0-10x)
137513,0.9541,1,1,0.3077,Critical,0.2936,5961.0,1788.0,1288.0,Standard,Relationship manager follow-up,0,500,1788.0,2.58,Low ROI (0-10x)
137519,1.0,1,1,0.1832,Critical,0.1832,5003.0,1501.0,1001.0,Basic,Relationship manager follow-up,0,500,1501.0,2.0,Low ROI (0-10x)
137521,0.9998,1,1,0.1736,Critical,0.1736,2878.0,863.0,363.0,Basic,Relationship manager follow-up,0,500,863.0,0.73,Low ROI (0-10x)
137522,1.0,1,1,0.1312,Critical,0.1312,3553.0,1066.0,566.0,Basic,Relationship manager follow-up,0,500,1066.0,1.13,Low ROI (0-10x)
137548,0.9874,1,1,0.124,Critical,0.1224,3984.0,1195.0,695.0,Basic,Relationship manager follow-up,0,500,1195.0,1.39,Low ROI (0-10x)
137563,0.4249,1,0,0.5555,Medium,0.236,12153.0,3646.0,3146.0,Premium,Relationship manager follow-up,0,500,3646.0,6.29,Low ROI (0-10x)
137571,0.9973,1,1,0.2038,Critical,0.2032,4083.0,1225.0,725.0,Basic,Relationship manager follow-up,0,500,1225.0,1.45,Low ROI (0-10x)
137573,0.9011,1,1,0.1718,Critical,0.1548,5744.0,1723.0,1223.0,Basic,Relationship manager follow-up,0,500,1723.0,2.45,Low ROI (0-10x)
137576,0.9992,1,1,0.4328,Critical,0.4325,10090.0,3027.0,2527.0,Standard,Relationship manager follow-up,0,500,3027.0,5.05,Low ROI (0-10x)
137580,0.9995,1,1,0.1255,Critical,0.1254,3344.0,1003.0,503.0,Basic,Relationship manager follow-up,0,500,1003.0,1.01,Low ROI (0-10x)
137601,1.0,1,1,0.132,Critical,0.132,2109.0,633.0,133.0,Basic,Relationship manager follow-up,0,500,633.0,0.27,Low ROI (0-10x)
137604,0.9784,1,1,0.1092,Critical,0.1068,2148.0,644.0,144.0,Basic,Relationship manager follow-up,0,500,644.0,0.29,Low ROI (0-10x)
137605,0.9997,1,1,0.2646,Critical,0.2645,3736.0,1121.0,621.0,Standard,Relationship manager follow-up,0,500,1121.0,1.24,Low ROI (0-10x)
137610,0.9995,1,1,0.433,Critical,0.4328,17566.0,5270.0,4770.0,Standard,Relationship manager follow-up,0,500,5270.0,9.54,Low ROI (0-10x)
137627,0.8629,1,1,0.1878,Critical,0.1621,3116.0,935.0,435.0,Basic,Relationship manager follow-up,0,500,935.0,0.87,Low ROI (0-10x)
137628,0.9774,1,1,0.16,Critical,0.1564,1671.0,501.0,1.0,Basic,Relationship manager follow-up,0,500,501.0,0.0,Negative ROI
137629,0.9992,1,1,0.0782,Critical,0.0781,2389.0,717.0,217.0,Basic,Relationship manager follow-up,0,500,717.0,0.43,Low ROI (0-10x)
137633,0.9998,1,1,0.1518,Critical,0.1518,5585.0,1676.0,1176.0,Basic,Relationship manager follow-up,0,500,1676.0,2.35,Low ROI (0-10x)
137643,0.9874,1,1,0.2912,Critical,0.2875,6877.0,2063.0,1563.0,Standard,Relationship manager follow-up,0,500,2063.0,3.13,Low ROI (0-10x)
137653,0.9992,1,1,0.4737,Critical,0.4733,20741.0,6222.0,5722.0,Standard,Relationship manager follow-up,0,500,6222.0,11.44,Medium ROI (10-50x)
137663,1.0,1,1,0.1182,Critical,0.1182,1640.0,492.0,-8.0,Basic,Relationship manager follow-up,0,500,492.0,-0.02,Negative ROI
137672,1.0,1,1,0.2083,Critical,0.2083,12109.0,3633.0,3133.0,Basic,Relationship manager follow-up,0,500,3633.0,6.27,Low ROI (0-10x)
137676,1.0,1,1,0.1515,Critical,0.1515,5759.0,1728.0,1228.0,Basic,Relationship manager follow-up,0,500,1728.0,2.46,Low ROI (0-10x)
137677,0.9999,1,1,0.0992,Critical,0.0992,2712.0,814.0,314.0,Basic,Relationship manager follow-up,0,500,814.0,0.63,Low ROI (0-10x)
137686,0.9992,1,1,0.2438,Critical,0.2436,9104.0,2731.0,2231.0,Basic,Relationship manager follow-up,0,500,2731.0,4.46,Low ROI (0-10x)
137697,0.9996,1,1,0.2482,Critical,0.2481,4623.0,1387.0,887.0,Basic,Relationship manager follow-up,0,500,1387.0,1.77,Low ROI (0-10x)
137701,0.9417,1,1,0.2333,Critical,0.2197,5361.0,1608.0,1108.0,Basic,Relationship manager follow-up,0,500,1608.0,2.22,Low ROI (0-10x)
137702,0.9173,1,0,0.3232,Critical,0.2965,10520.0,3156.0,2656.0,Standard,Relationship manager follow-up,0,500,3156.0,5.31,Low ROI (0-10x)
137705,0.997,1,1,0.188,Critical,0.1874,3092.0,928.0,428.0,Basic,Relationship manager follow-up,0,500,928.0,0.86,Low ROI (0-10x)
137717,0.965,1,1,0.5763,Critical,0.5561,15250.0,4575.0,4075.0,Premium,Relationship manager follow-up,0,500,4575.0,8.15,Low ROI (0-10x)
137723,0.9985,1,1,0.3315,Critical,0.331,12110.0,3633.0,3133.0,Standard,Relationship manager follow-up,0,500,3633.0,6.27,Low ROI (0-10x)
137729,0.9999,1,1,0.1132,Critical,0.1132,2327.0,698.0,198.0,Basic,Relationship manager follow-up,0,500,698.0,0.4,Low ROI (0-10x)
137730,0.957,1,1,0.2125,Critical,0.2034,5825.0,1748.0,1248.0,Basic,Relationship manager follow-up,0,500,1748.0,2.5,Low ROI (0-10x)
137731,0.9772,1,1,0.4914,Critical,0.4802,18162.0,5449.0,4949.0,Standard,Relationship manager follow-up,0,500,5449.0,9.9,Low ROI (0-10x)
137741,0.6654,1,1,0.2397,High,0.1595,4287.0,1286.0,786.0,Basic,Relationship manager follow-up,0,500,1286.0,1.57,Low ROI (0-10x)
137749,0.9998,1,1,0.1418,Critical,0.1418,1984.0,595.0,95.0,Basic,Relationship manager follow-up,0,500,595.0,0.19,Low ROI (0-10x)
137754,0.9917,1,1,0.2128,Critical,0.211,4328.0,1298.0,798.0,Basic,Relationship manager follow-up,0,500,1298.0,1.6,Low ROI (0-10x)
137757,0.9867,1,1,0.3197,Critical,0.3154,7586.0,2276.0,1776.0,Standard,Relationship manager follow-up,0,500,2276.0,3.55,Low ROI (0-10x)
137766,0.9983,1,1,0.2168,Critical,0.2164,8554.0,2566.0,2066.0,Basic,Relationship manager follow-up,0,500,2566.0,4.13,Low ROI (0-10x)
137771,0.9996,1,1,0.1748,Critical,0.1747,4086.0,1226.0,726.0,Basic,Relationship manager follow-up,0,500,1226.0,1.45,Low ROI (0-10x)
137774,0.9999,1,1,0.1357,Critical,0.1357,6460.0,1938.0,1438.0,Basic,Relationship manager follow-up,0,500,1938.0,2.88,Low ROI (0-10x)
137779,0.9977,1,1,0.1102,Critical,0.1099,985.0,296.0,-204.0,Basic,Relationship manager follow-up,0,500,296.0,-0.41,Negative ROI
137784,1.0,1,1,0.1124,Critical,0.1124,3199.0,960.0,460.0,Basic,Relationship manager follow-up,0,500,960.0,0.92,Low ROI (0-10x)
137792,1.0,1,1,0.1881,Critical,0.1881,4950.0,1485.0,985.0,Basic,Relationship manager follow-up,0,500,1485.0,1.97,Low ROI (0-10x)
137797,0.9973,1,1,0.3174,Critical,0.3165,11197.0,3359.0,2859.0,Standard,Relationship manager follow-up,0,500,3359.0,5.72,Low ROI (0-10x)
137800,0.9998,1,1,0.1969,Critical,0.1969,3164.0,949.0,449.0,Basic,Relationship manager follow-up,0,500,949.0,0.9,Low ROI (0-10x)
137802,0.1308,1,0,0.593,Low,0.0776,2680.0,804.0,304.0,Premium,Relationship manager follow-up,0,500,804.0,0.61,Low ROI (0-10x)
137811,0.1166,1,0,0.2625,Low,0.0306,1179.0,354.0,-146.0,Standard,Relationship manager follow-up,0,500,354.0,-0.29,Negative ROI
137822,0.9957,1,1,0.1939,Critical,0.1931,3281.0,984.0,484.0,Basic,Relationship manager follow-up,0,500,984.0,0.97,Low ROI (0-10x)
137829,0.9998,1,1,0.1935,Critical,0.1935,4412.0,1324.0,824.0,Basic,Relationship manager follow-up,0,500,1324.0,1.65,Low ROI (0-10x)
137841,0.9579,1,1,0.1524,Critical,0.146,6287.0,1886.0,1386.0,Basic,Relationship manager follow-up,0,500,1886.0,2.77,Low ROI (0-10x)
137858,1.0,1,1,0.0987,Critical,0.0987,2963.0,889.0,389.0,Basic,Relationship manager follow-up,0,500,889.0,0.78,Low ROI (0-10x)
137860,1.0,1,1,0.1849,Critical,0.1849,3537.0,1061.0,561.0,Basic,Relationship manager follow-up,0,500,1061.0,1.12,Low ROI (0-10x)
137861,0.9995,1,1,0.2888,Critical,0.2887,9107.0,2732.0,2232.0,Standard,Relationship manager follow-up,0,500,2732.0,4.46,Low ROI (0-10x)
137871,1.0,1,1,0.2956,Critical,0.2956,5631.0,1689.0,1189.0,Standard,Relationship manager follow-up,0,500,1689.0,2.38,Low ROI (0-10x)
137874,0.998,1,1,0.1387,Critical,0.1384,2318.0,695.0,195.0,Basic,Relationship manager follow-up,0,500,695.0,0.39,Low ROI (0-10x)
137875,0.9968,1,1,0.1438,Critical,0.1433,2396.0,719.0,219.0,Basic,Relationship manager follow-up,0,500,719.0,0.44,Low ROI (0-10x)
137880,0.9998,1,1,0.2356,Critical,0.2356,11817.0,3545.0,3045.0,Basic,Relationship manager follow-up,0,500,3545.0,6.09,Low ROI (0-10x)
137889,0.9996,1,1,0.1377,Critical,0.1376,2638.0,791.0,291.0,Basic,Relationship manager follow-up,0,500,791.0,0.58,Low ROI (0-10x)
137893,0.2208,1,0,0.2202,Low,0.0486,2037.0,611.0,111.0,Basic,Relationship manager follow-up,0,500,611.0,0.22,Low ROI (0-10x)
137900,0.9999,1,1,0.1349,Critical,0.1349,3889.0,1167.0,667.0,Basic,Relationship manager follow-up,0,500,1167.0,1.33,Low ROI (0-10x)
137911,0.9999,1,1,0.1697,Critical,0.1697,4525.0,1358.0,858.0,Basic,Relationship manager follow-up,0,500,1358.0,1.72,Low ROI (0-10x)
137924,0.9999,1,1,0.4198,Critical,0.4198,13913.0,4174.0,3674.0,Standard,Relationship manager follow-up,0,500,4174.0,7.35,Low ROI (0-10x)
137931,0.1684,1,1,0.2269,Low,0.0382,854.0,256.0,-244.0,Basic,Relationship manager follow-up,0,500,256.0,-0.49,Negative ROI
137935,1.0,1,1,0.0474,Critical,0.0474,3082.0,925.0,425.0,Basic,Relationship manager follow-up,0,500,925.0,0.85,Low ROI (0-10x)
137938,0.9998,1,1,0.2475,Critical,0.2475,8557.0,2567.0,2067.0,Basic,Relationship manager follow-up,0,500,2567.0,4.13,Low ROI (0-10x)
137948,0.6976,1,1,0.3175,High,0.2215,8517.0,2555.0,2055.0,Standard,Relationship manager follow-up,0,500,2555.0,4.11,Low ROI (0-10x)
137956,0.9999,1,1,0.2029,Critical,0.2029,4436.0,1331.0,831.0,Basic,Relationship manager follow-up,0,500,1331.0,1.66,Low ROI (0-10x)
137963,0.9604,1,1,0.4136,Critical,0.3972,18215.0,5464.0,4964.0,Standard,Relationship manager follow-up,0,500,5464.0,9.93,Low ROI (0-10x)
137969,0.9997,1,1,0.273,Critical,0.2729,8211.0,2463.0,1963.0,Standard,Relationship manager follow-up,0,500,2463.0,3.93,Low ROI (0-10x)
138000,0.9998,1,1,0.2641,Critical,0.264,5039.0,1512.0,1012.0,Standard,Relationship manager follow-up,0,500,1512.0,2.02,Low ROI (0-10x)
138002,0.9294,1,1,0.1657,Critical,0.154,3875.0,1162.0,662.0,Basic,Relationship manager follow-up,0,500,1162.0,1.32,Low ROI (0-10x)
138007,0.9997,1,1,0.2571,Critical,0.257,11361.0,3408.0,2908.0,Standard,Relationship manager follow-up,0,500,3408.0,5.82,Low ROI (0-10x)
138013,1.0,1,1,0.452,Critical,0.452,17417.0,5225.0,4725.0,Standard,Relationship manager follow-up,0,500,5225.0,9.45,Low ROI (0-10x)
138032,0.172,1,0,0.2965,Low,0.051,1858.0,557.0,57.0,Standard,Relationship manager follow-up,0,500,557.0,0.11,Low ROI (0-10x)
138043,0.9954,1,1,0.548,Critical,0.5455,27321.0,8196.0,7696.0,Premium,Relationship manager follow-up,0,500,8196.0,15.39,Medium ROI (10-50x)
138052,1.0,1,1,0.0912,Critical,0.0912,1652.0,496.0,-4.0,Basic,Relationship manager follow-up,0,500,496.0,-0.01,Negative ROI
138054,0.9999,1,1,0.1508,Critical,0.1508,2372.0,712.0,212.0,Basic,Relationship manager follow-up,0,500,712.0,0.42,Low ROI (0-10x)
138058,0.7889,1,1,0.3359,Critical,0.265,10629.0,3189.0,2689.0,Standard,Relationship manager follow-up,0,500,3189.0,5.38,Low ROI (0-10x)
138059,1.0,1,1,0.261,Critical,0.261,6298.0,1889.0,1389.0,Standard,Relationship manager follow-up,0,500,1889.0,2.78,Low ROI (0-10x)
138066,1.0,1,1,0.1047,Critical,0.1047,3618.0,1085.0,585.0,Basic,Relationship manager follow-up,0,500,1085.0,1.17,Low ROI (0-10x)
138068,0.9666,1,1,0.626,Critical,0.6051,28776.0,8633.0,8133.0,Premium,Relationship manager follow-up,0,500,8633.0,16.27,Medium ROI (10-50x)
138087,1.0,1,1,0.5727,Critical,0.5727,24109.0,7233.0,6733.0,Premium,Relationship manager follow-up,0,500,7233.0,13.47,Medium ROI (10-50x)
138090,1.0,1,1,0.1085,Critical,0.1085,4563.0,1369.0,869.0,Basic,Relationship manager follow-up,0,500,1369.0,1.74,Low ROI (0-10x)
138096,0.9992,1,1,0.2391,Critical,0.2389,7725.0,2318.0,1818.0,Basic,Relationship manager follow-up,0,500,2318.0,3.64,Low ROI (0-10x)
138103,1.0,1,1,0.2961,Critical,0.2961,8650.0,2595.0,2095.0,Standard,Relationship manager follow-up,0,500,2595.0,4.19,Low ROI (0-10x)
138105,0.9994,1,1,0.1536,Critical,0.1535,2288.0,686.0,186.0,Basic,Relationship manager follow-up,0,500,686.0,0.37,Low ROI (0-10x)
138118,0.9985,1,1,0.5182,Critical,0.5174,16377.0,4913.0,4413.0,Premium,Relationship manager follow-up,0,500,4913.0,8.83,Low ROI (0-10x)
138120,0.9725,1,1,0.4529,Critical,0.4404,19793.0,5938.0,5438.0,Standard,Relationship manager follow-up,0,500,5938.0,10.88,Medium ROI (10-50x)
138132,0.9628,1,1,0.5015,Critical,0.4828,15865.0,4760.0,4260.0,Premium,Relationship manager follow-up,0,500,4760.0,8.52,Low ROI (0-10x)
